   0.801358 -1.6779e-05
-1.6779e-05    0.625208
   0.801358 1.67819e-05
1.67819e-05    0.625208
    2.60108 2.36187e-10
2.36187e-10   0.0967409
    2.60043 1.83686e-09
1.83686e-09   0.0969774
   0.933426 0.000135576
0.000135576   -0.860258
    0.933426 -0.000135574
-0.000135574    -0.860258
  3.20059  0.208532
 0.208532 -0.144698
  3.20033  0.208679
 0.208679 -0.144674
  1.45082  -1.07739
 -1.07739 -0.132641
  1.45095   1.07741
  1.07741 -0.132751
  3.20059 -0.208532
-0.208532 -0.144698
  1.45095  -1.07741
 -1.07741 -0.132751
  3.20033 -0.208679
-0.208679 -0.144674
  1.45082   1.07739
  1.07739 -0.132641
  1.29678 -0.290006
-0.290006  0.185075
 1.29718 0.290238
0.290238 0.185071
  1.29718 -0.290238
-0.290238  0.185071
 1.29678 0.290006
0.290006 0.185075
  1.31725 -0.219795
-0.219795  0.383028
  1.3177 0.219773
0.219773 0.383019
   1.3177 -0.219773
-0.219773  0.383019
 1.31725 0.219795
0.219795 0.383028
  0.494192 -0.0969649
-0.0969649   0.395933
 0.494087 0.0969808
0.0969808  0.395939
 0.494192 0.0969649
0.0969649  0.395933
  0.494087 -0.0969808
-0.0969808   0.395939
   0.508555 5.80987e-06
5.80987e-06   -0.148391
    0.508555 -5.80922e-06
-5.80922e-06    -0.148391
   0.260043 9.34441e-10
9.34441e-10  -0.0780097
    0.260108 -5.17479e-10
-5.17479e-10   -0.0780538
    0.519331 -7.87983e-07
-7.87983e-07   -0.0861429
  0.519331 7.8836e-07
7.8836e-07 -0.0861429
  0.461413   0.129154
  0.129154 -0.0136203
  0.320033 -0.0379176
-0.0379176 -0.0546692
  0.320059 -0.0379548
-0.0379548 -0.0546642
  0.461433   0.129142
  0.129142 -0.0136195
  0.461413  -0.129154
 -0.129154 -0.0136203
  0.320033  0.0379176
 0.0379176 -0.0546692
  0.461433  -0.129142
 -0.129142 -0.0136195
  0.320059  0.0379548
 0.0379548 -0.0546642
  0.474696  0.0524001
 0.0524001 -0.0873299
  0.474696 -0.0524001
-0.0524001 -0.0873299
  0.474774  0.0523664
 0.0523664 -0.0873522
  0.474774 -0.0523664
-0.0523664 -0.0873522
  0.46174 0.0172726
0.0172726 -0.119834
  0.461703 -0.0172734
-0.0172734   -0.11983
 0.461703 0.0172734
0.0172734  -0.11983
   0.46174 -0.0172726
-0.0172726  -0.119834
  0.559534 -0.0184917
-0.0184917  -0.119824
 0.559534 0.0184917
0.0184917 -0.119824
  0.559517 -0.0184986
-0.0184986   -0.11982
 0.559517 0.0184986
0.0184986  -0.11982
    0.508516 -7.12877e-06
-7.12877e-06    -0.148264
   0.508516 7.12944e-06
7.12944e-06   -0.148264
    0.261636 -4.68608e-10
-4.68608e-10    -0.078366
   0.261631 8.87101e-10
8.87101e-10  -0.0783355
   0.519154 1.09494e-06
1.09494e-06  -0.0860258
    0.519154 -1.09452e-06
-1.09452e-06   -0.0860258
  0.461121   0.128777
  0.128777 -0.0132641
 0.319594 0.0373088
0.0373088 -0.054674
  0.461151   0.128781
  0.128781 -0.0132751
  0.319594 -0.0373088
-0.0373088  -0.054674
  0.319584  0.0372958
 0.0372958 -0.0546779
  0.461121  -0.128777
 -0.128777 -0.0132641
  0.461151  -0.128781
 -0.128781 -0.0132751
  0.319584 -0.0372958
-0.0372958 -0.0546779
 0.474756 0.0520113
0.0520113 -0.087607
  0.474831 -0.0519919
-0.0519919  -0.087618
  0.474756 -0.0520113
-0.0520113  -0.087607
 0.474831 0.0519919
0.0519919 -0.087618
 0.461913 0.0172061
0.0172061  -0.11987
  0.461913 -0.0172061
-0.0172061   -0.11987
 0.461884 0.0172054
0.0172054 -0.119867
  0.461884 -0.0172054
-0.0172054  -0.119867
 0.559178 0.0183029
0.0183029 -0.119865
  0.559146 -0.0183026
-0.0183026  -0.119862
  0.559178 -0.0183029
-0.0183029  -0.119865
 0.559146 0.0183026
0.0183026 -0.119862
    0.802565 -8.56464e-07
-8.56464e-07     0.621559
   0.802565 8.58623e-07
8.58623e-07    0.621559
    2.61631 1.70023e-09
1.70023e-09   0.0901873
    2.61636 -2.9547e-10
-2.9547e-10   0.0901809
   0.930025 8.65054e-06
8.65054e-06   -0.861429
    0.930025 -8.64923e-06
-8.64923e-06    -0.861429
  3.19594 -0.212438
-0.212438 -0.144017
  3.19584  0.212447
 0.212447 -0.144004
  1.45528   1.07882
  1.07882 -0.136195
  1.45528  -1.07882
 -1.07882 -0.136195
   1.4553   1.07885
  1.07885 -0.136203
  3.19584 -0.212447
-0.212447 -0.144004
   1.4553  -1.07885
 -1.07885 -0.136203
  3.19594  0.212438
 0.212438 -0.144017
  1.30724 -0.295779
-0.295779  0.185018
 1.30724 0.295779
0.295779 0.185018
  1.30725 -0.295769
-0.295769  0.185018
 1.30725 0.295769
0.295769 0.185018
 1.32982 0.215231
0.215231 0.382926
  1.32982 -0.215236
-0.215236  0.382935
  1.32982 -0.215231
-0.215231  0.382926
 1.32982 0.215236
0.215236 0.382935
  0.49459 -0.100168
-0.100168   0.39579
 0.49459 0.100168
0.100168  0.39579
 0.494577 -0.100179
-0.100179  0.395799
0.494577 0.100179
0.100179 0.395799
