  0.00271174 -5.68071e-08
-5.68071e-08   0.00207137
 0.00271174 5.68071e-08
5.68071e-08  0.00207137
 0.00872876 2.74807e-15
2.74807e-15 0.000311202
 0.00872658 1.36461e-14
1.36461e-14 0.000311992
 0.00313712 4.49077e-07
4.49077e-07 -0.00285316
  0.00313712 -4.49076e-07
-4.49076e-07  -0.00285316
   0.0107128  0.000707089
 0.000707089 -0.000482606
    0.010712  0.000707584
 0.000707584 -0.000482523
  0.00485787  -0.00359994
 -0.00359994 -0.000413368
  0.00485829   0.00360002
  0.00360002 -0.000413735
   0.0107128 -0.000707089
-0.000707089 -0.000482606
  0.00485829  -0.00360002
 -0.00360002 -0.000413735
    0.010712 -0.000707584
-0.000707584 -0.000482523
  0.00485787   0.00359994
  0.00359994 -0.000413368
  0.00436869 -0.000967876
-0.000967876  0.000608259
 0.00437003 0.000968653
0.000968653 0.000608245
  0.00437003 -0.000968653
-0.000968653  0.000608245
 0.00436869 0.000967876
0.000967876 0.000608259
  0.00443606 -0.000736245
-0.000736245   0.00126588
 0.00443756 0.000736176
0.000736176  0.00126585
  0.00443756 -0.000736176
-0.000736176   0.00126585
 0.00443606 0.000736245
0.000736245  0.00126588
  0.00167406 -0.000315441
-0.000315441   0.00130874
 0.00167371 0.000315495
0.000315495  0.00130876
 0.00167406 0.000315441
0.000315441  0.00130874
  0.00167371 -0.000315495
-0.000315495   0.00130876
  0.0170679 1.92546e-07
1.92546e-07 -0.00495731
   0.0170679 -1.92546e-07
-1.92546e-07  -0.00495731
 0.00872658 6.40726e-14
6.40726e-14 -0.00259818
  0.00872876 -3.09362e-14
-3.09362e-14  -0.00259965
   0.0173986 -2.97873e-08
-2.97873e-08  -0.00285693
  0.0173986 2.97873e-08
2.97873e-08 -0.00285693
   0.0154467   0.00434959
  0.00434959 -0.000425145
   0.010712 -0.00128897
-0.00128897 -0.00181015
  0.0107128 -0.00129022
-0.00129022 -0.00180997
   0.0154474   0.00434921
  0.00434921 -0.000425119
   0.0154467  -0.00434959
 -0.00434959 -0.000425145
   0.010712  0.00128897
 0.00128897 -0.00181015
   0.0154474  -0.00434921
 -0.00434921 -0.000425119
  0.0107128  0.00129022
 0.00129022 -0.00180997
  0.0159297  0.00176547
 0.00176547 -0.00290293
  0.0159297 -0.00176547
-0.00176547 -0.00290293
  0.0159323  0.00176434
 0.00176434 -0.00290368
  0.0159323 -0.00176434
-0.00176434 -0.00290368
  0.0154934 0.000582262
0.000582262 -0.00400011
  0.0154922 -0.00058228
-0.00058228 -0.00399998
  0.0154922  0.00058228
 0.00058228 -0.00399998
   0.0154934 -0.000582262
-0.000582262  -0.00400011
   0.0187529 -0.000620131
-0.000620131   -0.0039999
  0.0187529 0.000620131
0.000620131  -0.0039999
  0.0187523 -0.00062035
-0.00062035 -0.00399976
  0.0187523  0.00062035
 0.00062035 -0.00399976
   0.0170664 -2.36585e-07
-2.36585e-07  -0.00495296
  0.0170664 2.36585e-07
2.36585e-07 -0.00495296
 0.00877967 -2.6904e-14
-2.6904e-14 -0.00260998
 0.00877949 5.70331e-14
5.70331e-14 -0.00260895
  0.0173928  3.7879e-08
 3.7879e-08 -0.00285316
   0.0173928 -3.78789e-08
-3.78789e-08  -0.00285316
   0.0154371   0.00433701
  0.00433701 -0.000413368
  0.0106973  0.00126863
 0.00126863 -0.00181036
   0.0154381   0.00433713
  0.00433713 -0.000413735
  0.0106973 -0.00126863
-0.00126863 -0.00181036
   0.010697  0.00126819
 0.00126819 -0.00181049
   0.0154371  -0.00433701
 -0.00433701 -0.000413368
   0.0154381  -0.00433713
 -0.00433713 -0.000413735
   0.010697 -0.00126819
-0.00126819 -0.00181049
  0.0159315  0.00175241
 0.00175241 -0.00291215
   0.015934 -0.00175176
-0.00175176 -0.00291253
  0.0159315 -0.00175241
-0.00175241 -0.00291215
   0.015934  0.00175176
 0.00175176 -0.00291253
   0.015499 0.000580052
0.000580052 -0.00400126
    0.015499 -0.000580052
-0.000580052  -0.00400126
   0.015498 0.000580024
0.000580024 -0.00400116
    0.015498 -0.000580024
-0.000580024  -0.00400116
  0.0187411 0.000613868
0.000613868 -0.00400119
     0.01874 -0.000613855
-0.000613855  -0.00400109
   0.0187411 -0.000613868
-0.000613868  -0.00400119
    0.01874 0.000613855
0.000613855 -0.00400109
  0.00271588 -3.02211e-09
-3.02211e-09    0.0020591
 0.00271588 3.02213e-09
3.02213e-09   0.0020591
 0.00877949 1.19727e-14
1.19727e-14 0.000289334
  0.00877967 -2.08463e-15
-2.08463e-15  0.000289312
 0.00312567 2.97474e-08
2.97474e-08 -0.00285693
  0.00312567 -2.97474e-08
-2.97474e-08  -0.00285693
   0.0106973 -0.000720216
-0.000720216 -0.000480285
   0.010697 0.000720248
0.000720248 -0.00048024
  0.00487277   0.00360481
  0.00360481 -0.000425119
  0.00487277  -0.00360481
 -0.00360481 -0.000425119
  0.00487283    0.0036049
   0.0036049 -0.000425145
    0.010697 -0.000720248
-0.000720248  -0.00048024
  0.00487283   -0.0036049
  -0.0036049 -0.000425145
   0.0106973  0.000720216
 0.000720216 -0.000480285
  0.00440364 -0.000987184
-0.000987184  0.000608084
 0.00440364 0.000987184
0.000987184 0.000608084
  0.00440366 -0.000987149
-0.000987149  0.000608082
 0.00440366 0.000987149
0.000987149 0.000608082
 0.00447812 0.000721041
0.000721041  0.00126552
  0.00447812 -0.000721055
-0.000721055   0.00126555
  0.00447812 -0.000721041
-0.000721041   0.00126552
 0.00447812 0.000721055
0.000721055  0.00126555
  0.00167537 -0.000326137
-0.000326137   0.00130824
 0.00167537 0.000326137
0.000326137  0.00130824
  0.00167533 -0.000326173
-0.000326173   0.00130827
 0.00167533 0.000326173
0.000326173  0.00130827
