X Y Z Stress_XX Stress_XY Stress_YY
0.333333 0.566667 0 -7.06449 -37.7596 4234.07
0.366667 0.566667 0 -15.4134 -28.0474 4230.22
0.4 0.566667 0 -17.2319 -27.3427 4227.61
0.433333 0.566667 0 -20.2009 -22.2185 4229.33
0.466667 0.566667 0 -20.6034 -5.89568 4237.75
0.5 0.566667 0 -19.967 -0.4797 4248.39
0.533333 0.566667 0 -26.4573 14.0981 4259.86
0.566667 0.566667 0 -16.8988 25.8156 4259.01
0.6 0.566667 0 -24.3223 19.8668 4246.67
0.633333 0.566667 0 -32.0553 18.6443 4247.72
0.666667 0.566667 0 -25.0606 27.8882 4252.12
0.7 0.566667 0 -15.3277 34.6877 4253.45
0.733333 0.566667 0 -6.90338 39.2283 4257.78
0.766667 0.566667 0 0.381392 45.0078 4269.94
0.8 0.566667 0 0.568799 43.8341 4286.23
0.833333 0.566667 0 -4.6618 33.6819 4295.24
0.166667 0.6 0 -9.40945 -43.5445 4289.43
0.2 0.6 0 11.7132 -36.9948 4284.51
0.233333 0.6 0 -8.07167 -37.2657 4261.5
0.266667 0.6 0 -19.0019 -42.0326 4240.68
0.3 0.6 0 -4.7899 -36.5513 4235.04
0.333333 0.6 0 -0.845951 -32.5491 4230.22
0.366667 0.6 0 -13.9263 -26.8779 4225.92
0.4 0.6 0 -20.0541 -25.0811 4224.25
0.433333 0.6 0 -23.468 -17.3303 4226.85
0.466667 0.6 0 -23.4755 -0.819393 4229.17
0.5 0.6 0 -17.5749 6.20351 4232.68
0.533333 0.6 0 -8.44025 13.796 4232.49
0.566667 0.6 0 -16.9736 17.086 4230.13
0.6 0.6 0 -28.4348 19.9758 4230.36
0.633333 0.6 0 -34.0959 20.2976 4236.36
0.666667 0.6 0 -24.3682 24.9134 4242.39
0.7 0.6 0 -16.0767 29.6642 4249.09
0.733333 0.6 0 -6.15741 36.5593 4259.45
0.766667 0.6 0 4.08063 46.0024 4275.17
0.8 0.6 0 -10.852 40.5632 4272.77
0.833333 0.6 0 -9.45238 32.1742 4277.7
0.166667 0.633333 0 0.263455 -29.3273 4306.78
0.2 0.633333 0 7.07324 -35.6908 4289.89
0.233333 0.633333 0 -7.17613 -43.7584 4264.22
0.266667 0.633333 0 -12.0668 -33.9156 4246.19
0.3 0.633333 0 -3.44046 -32.582 4237.58
0.333333 0.633333 0 0.446173 -31.8769 4230.77
0.366667 0.633333 0 -11.468 -25.6018 4225.13
0.4 0.633333 0 -19.4108 -20.0967 4222.48
0.433333 0.633333 0 -25.9138 -11.1682 4225.59
0.466667 0.633333 0 -22.5304 2.61571 4223.15
0.5 0.633333 0 -15.807 7.40556 4220.56
0.533333 0.633333 0 -12.0577 11.1814 4218.72
0.566667 0.633333 0 -17.5139 14.1437 4220.58
0.6 0.633333 0 -25.7118 14.7516 4226.28
0.633333 0.633333 0 -34.2935 19.8713 4230.99
0.666667 0.633333 0 -25.5582 25.3048 4243.04
0.7 0.633333 0 -13.2846 34.962 4269.15
0.733333 0.633333 0 -4.4544 38.5964 4280.53
