X Y Z Stress_XX Stress_XY Stress_YY
0.533333 0.666667 0 51.5055 -7.70404 250624
0.6 0.666667 0 59.2555 -22.621 250624
0.666667 0.666667 0 72.1415 -36.0622 250622
0.733333 0.666667 0 91.8862 -44.5876 250624
0.8 0.666667 0 128.818 -48.8841 250636
0.866667 0.666667 0 129.464 -42.1154 250667
0.133333 0.733333 0 48.3148 47.9347 250639
0.2 0.733333 0 68.5881 67.6407 250628
0.266667 0.733333 0 39.114 63.9837 250628
0.333333 0.733333 0 26.9726 50.678 250636
0.4 0.733333 0 17.8342 30.8205 250640
0.466667 0.733333 0 14.1017 10.8062 250642
0.533333 0.733333 0 13.9718 -10.1956 250642
0.6 0.733333 0 17.4503 -30.343 250641
0.666667 0.733333 0 26.2387 -50.5666 250637
0.733333 0.733333 0 38.1415 -65.1477 250629
0.8 0.733333 0 66.6051 -74.1013 250628
0.866667 0.733333 0 47.7515 -65.3231 250637
0.133333 0.8 0 18.1552 80.0898 250626
0.2 0.8 0 8.33623 93.985 250629
0.266667 0.8 0 -25.921 79.2871 250646
0.333333 0.8 0 -26.3154 58.2736 250657
0.4 0.8 0 -28.6102 33.8862 250661
0.466667 0.8 0 -28.1793 11.4257 250663
0.533333 0.8 0 -28.2472 -10.5586 250663
0.6 0.8 0 -29.054 -33.0238 250662
0.666667 0.8 0 -27.468 -57.468 250658
0.733333 0.8 0 -28.2732 -79.187 250648
0.8 0.8 0 1.81615 -95.029 250631
0.866667 0.8 0 18.6107 -77.8987 250625
0.133333 0.866667 0 -854.075 138.99 251219
0.2 0.866667 0 -842.056 120.342 251258
0.266667 0.866667 0 -853.255 88.8677 251282
0.333333 0.866667 0 -828.513 56.874 251293
0.4 0.866667 0 -817.521 31.8529 251295
0.466667 0.866667 0 -810.835 10.5191 251295
0.533333 0.866667 0 -810.693 -9.52891 251295
0.6 0.866667 0 -817.432 -30.6457 251295
0.666667 0.866667 0 -828.573 -55.2015 251294
0.733333 0.866667 0 -853.73 -86.7733 251284
0.8 0.866667 0 -845.001 -118.269 251260
0.866667 0.866667 0 -857.017 -137.579 251220
