X Y Z Strain_XX Strain_XY Strain_YY
0.566667 0.3 0 -0.000285592 4.30369e-06 0.00114493
0.6 0.3 0 -0.000287033 7.9151e-06 0.0011434
0.633333 0.3 0 -0.000287835 1.084e-05 0.00114055
0.666667 0.3 0 -0.000287318 1.28339e-05 0.00113618
0.7 0.3 0 -0.000285859 1.4657e-05 0.00113182
0.733333 0.3 0 -0.000285503 1.6552e-05 0.00112915
0.766667 0.3 0 -0.000285312 1.78835e-05 0.00112786
0.8 0.3 0 -0.00028383 1.80608e-05 0.00112754
0.833333 0.3 0 -0.00028237 1.69753e-05 0.00112772
0.166667 0.333333 0 -0.000275493 -1.76804e-05 0.00109024
0.2 0.333333 0 -0.000277783 -1.85997e-05 0.00109253
0.233333 0.333333 0 -0.000278845 -1.72309e-05 0.00109488
0.266667 0.333333 0 -0.000278713 -1.50827e-05 0.00109679
0.3 0.333333 0 -0.000278888 -1.30165e-05 0.00109858
0.333333 0.333333 0 -0.000280239 -1.08448e-05 0.0011004
0.366667 0.333333 0 -0.000281731 -9.74899e-06 0.0011022
0.4 0.333333 0 -0.000281111 -7.93467e-06 0.00110327
0.433333 0.333333 0 -0.000279567 -5.56057e-06 0.0011043
0.466667 0.333333 0 -0.000278693 -2.98408e-06 0.00110565
0.5 0.333333 0 -0.000278913 -5.53466e-07 0.00110625
0.533333 0.333333 0 -0.000277897 1.85594e-06 0.00110637
0.566667 0.333333 0 -0.000276777 4.84912e-06 0.0011062
0.6 0.333333 0 -0.00027817 7.88566e-06 0.00110573
0.633333 0.333333 0 -0.000278813 1.02645e-05 0.00110503
0.666667 0.333333 0 -0.000278479 1.21199e-05 0.00110345
0.7 0.333333 0 -0.000277894 1.40571e-05 0.00110235
0.733333 0.333333 0 -0.000277639 1.58282e-05 0.00110088
0.766667 0.333333 0 -0.000277356 1.72945e-05 0.00109904
0.8 0.333333 0 -0.000275932 1.7573e-05 0.00109757
0.833333 0.333333 0 -0.000274865 1.62365e-05 0.00109614
0.166667 0.366667 0 -0.000267237 -1.61286e-05 0.00106433
0.2 0.366667 0 -0.000269108 -1.6978e-05 0.00106536
0.233333 0.366667 0 -0.000270463 -1.61049e-05 0.00106602
0.266667 0.366667 0 -0.000270864 -1.41766e-05 0.00106612
0.3 0.366667 0 -0.00027122 -1.24464e-05 0.00106656
0.333333 0.366667 0 -0.000271678 -1.04629e-05 0.00106677
0.366667 0.366667 0 -0.000272663 -9.17437e-06 0.00106687
0.4 0.366667 0 -0.000272585 -7.34521e-06 0.00106752
0.433333 0.366667 0 -0.000271335 -5.08631e-06 0.00106797
0.466667 0.366667 0 -0.000270377 -2.86416e-06 0.00106784
0.5 0.366667 0 -0.000270308 -5.99108e-07 0.0010669
0.533333 0.366667 0 -0.000269685 1.65224e-06 0.00106586
0.566667 0.366667 0 -0.000268711 4.20949e-06 0.0010649
0.6 0.366667 0 -0.000269379 6.9781e-06 0.00106373
0.633333 0.366667 0 -0.000269681 9.25515e-06 0.00106302
0.666667 0.366667 0 -0.00026966 1.12186e-05 0.00106373
0.7 0.366667 0 -0.000269844 1.31284e-05 0.00106502
0.733333 0.366667 0 -0.000269714 1.48056e-05 0.00106572
0.766667 0.366667 0 -0.000269425 1.62769e-05 0.00106602
0.8 0.366667 0 -0.000268291 1.65191e-05 0.00106624
0.833333 0.366667 0 -0.000267631 1.50737e-05 0.00106598
0.166667 0.4 0 -0.000259303 -1.41876e-05 0.00102985
0.2 0.4 0 -0.000260741 -1.50399e-05 0.00103116
0.233333 0.4 0 -0.000262344 -1.48164e-05 0.00103191
0.266667 0.4 0 -0.000263784 -1.30931e-05 0.00103223
0.3 0.4 0 -0.000263914 -1.15955e-05 0.00103259
0.333333 0.4 0 -0.000263093 -1.00628e-05 0.00103211
0.366667 0.4 0 -0.000263843 -8.6175e-06 0.00103127
0.4 0.4 0 -0.000263976 -6.69065e-06 0.00103092
0.433333 0.4 0 -0.000263064 -4.51043e-06 0.00103103
0.466667 0.4 0 -0.000261995 -2.66419e-06 0.00103072
0.5 0.4 0 -0.000261653 -5.60444e-07 0.00102953
0.533333 0.4 0 -0.000261924 1.72918e-06 0.00102834
0.566667 0.4 0 -0.000261276 3.99459e-06 0.00102692
0.6 0.4 0 -0.000261328 6.49371e-06 0.00102556
0.633333 0.4 0 -0.000261729 8.80062e-06 0.00102535
0.666667 0.4 0 -0.000261409 1.08063e-05 0.00102588
0.7 0.4 0 -0.000261532 1.25147e-05 0.00102685
0.733333 0.4 0 -0.000261717 1.40263e-05 0.00102802
0.766667 0.4 0 -0.000261492 1.53745e-05 0.0010292
0.8 0.4 0 -0.000260335 1.5422e-05 0.00102976
0.833333 0.4 0 -0.000259686 1.39763e-05 0.00102959
0.166667 0.433333 0 -0.000251706 -1.30619e-05 0.000995674
0.2 0.433333 0 -0.000252423 -1.39753e-05 0.000996933
0.233333 0.433333 0 -0.000254512 -1.40571e-05 0.00099895
0.266667 0.433333 0 -0.000256661 -1.23087e-05 0.00100045
0.3 0.433333 0 -0.000256507 -1.087e-05 0.0010004
0.333333 0.433333 0 -0.000254488 -9.78337e-06 0.000999139
0.366667 0.433333 0 -0.00025524 -8.24384e-06 0.000997466
0.4 0.433333 0 -0.000255523 -6.14111e-06 0.000996254
0.433333 0.433333 0 -0.000254818 -3.95123e-06 0.000994739
0.466667 0.433333 0 -0.000253332 -2.33127e-06 0.000992958
0.5 0.433333 0 -0.000253022 -3.56057e-07 0.000992241
0.533333 0.433333 0 -0.000254103 2.05767e-06 0.000992625
0.566667 0.433333 0 -0.000254242 4.23798e-06 0.000993686
0.6 0.433333 0 -0.000254579 6.62385e-06 0.00099453
