X Y Z Strain_XX Strain_XY Strain_YY
0.4 0.666667 0 -0.011771 1.34047e-05 0.104139
0.466667 0.666667 0 -0.0117738 -1.0887e-06 0.104142
0.533333 0.666667 0 -0.0117739 1.27624e-06 0.104142
0.6 0.666667 0 -0.0117711 -1.32766e-05 0.104139
0.666667 0.666667 0 -0.0117649 -1.80292e-05 0.104139
0.733333 0.666667 0 -0.0117577 -2.16204e-05 0.104137
0.8 0.666667 0 -0.0117481 -3.21078e-05 0.104139
0.866667 0.666667 0 -0.011771 -3.00577e-05 0.104141
0.133333 0.733333 0 -0.0108687 2.76456e-05 0.104596
0.2 0.733333 0 -0.0109469 3.26991e-05 0.104586
0.266667 0.733333 0 -0.010966 3.14982e-05 0.104592
0.333333 0.733333 0 -0.0109704 2.48281e-05 0.104592
0.4 0.733333 0 -0.0109784 1.58838e-05 0.104597
0.466667 0.733333 0 -0.0109777 5.25853e-06 0.104595
0.533333 0.733333 0 -0.0109778 -4.96009e-06 0.104595
0.6 0.733333 0 -0.0109786 -1.58023e-05 0.104597
0.666667 0.733333 0 -0.0109708 -2.48335e-05 0.104592
0.733333 0.733333 0 -0.0109667 -3.16373e-05 0.104592
0.8 0.733333 0 -0.0109474 -3.41162e-05 0.104587
0.866667 0.733333 0 -0.0108691 -3.00434e-05 0.104596
0.133333 0.8 0 -0.0117805 2.90527e-05 0.104242
0.2 0.8 0 -0.0117676 4.14808e-05 0.104254
0.266667 0.8 0 -0.0117777 4.02948e-05 0.104267
0.333333 0.8 0 -0.0117807 2.80939e-05 0.104275
0.4 0.8 0 -0.0117812 1.46893e-05 0.104275
0.466667 0.8 0 -0.0117811 3.96701e-06 0.10427
0.533333 0.8 0 -0.0117811 -3.56063e-06 0.104271
0.6 0.8 0 -0.0117814 -1.43152e-05 0.104275
0.666667 0.8 0 -0.0117812 -2.77378e-05 0.104276
0.733333 0.8 0 -0.011779 -4.05266e-05 0.104268
0.8 0.8 0 -0.011771 -3.74952e-05 0.104262
0.866667 0.8 0 -0.0117834 -2.81317e-05 0.104247
0.133333 0.866667 0 -0.0121888 9.48722e-05 0.104172
0.2 0.866667 0 -0.0121597 6.93891e-05 0.104213
0.266667 0.866667 0 -0.0121485 4.51492e-05 0.104227
0.333333 0.866667 0 -0.0121435 2.9117e-05 0.10423
0.4 0.866667 0 -0.0121368 1.72493e-05 0.104232
0.466667 0.866667 0 -0.0121346 3.59105e-06 0.104231
0.533333 0.866667 0 -0.0121346 -3.08064e-06 0.104232
0.6 0.866667 0 -0.0121367 -1.6621e-05 0.104232
0.666667 0.866667 0 -0.0121433 -2.82843e-05 0.104231
0.733333 0.866667 0 -0.0121484 -4.40807e-05 0.104228
0.8 0.866667 0 -0.0121595 -6.7268e-05 0.104213
0.866667 0.866667 0 -0.0121885 -9.37708e-05 0.104171
