X Y Z Strain_XX Strain_XY Strain_YY
0.44 0.76 0 -0.000982477 -0.000105297 0.00105404
0.48 0.76 0 -0.000985778 -4.12362e-05 0.00105703
0.52 0.76 0 -0.000987858 3.16193e-05 0.00105928
0.56 0.76 0 -0.000985863 9.56632e-05 0.00105683
0.6 0.76 0 -0.000988375 0.000162086 0.00105895
0.64 0.76 0 -0.000994638 0.000207147 0.00106487
0.68 0.76 0 -0.00100649 0.000244836 0.00107604
0.72 0.76 0 -0.00102937 0.00027016 0.00109768
0.76 0.76 0 -0.00105986 0.000287322 0.00112631
0.8 0.76 0 -0.00108454 0.000288766 0.00114728
0.2 0.8 0 -0.000975903 -0.000386182 0.00104176
0.24 0.8 0 -0.000935179 -0.000358424 0.00100405
0.28 0.8 0 -0.000901085 -0.000328209 0.000971502
0.32 0.8 0 -0.000878233 -0.000282928 0.000949814
0.36 0.8 0 -0.000868154 -0.000228796 0.000941349
0.4 0.8 0 -0.000862978 -0.000184167 0.000937607
0.44 0.8 0 -0.000863593 -0.000111628 0.000938594
0.48 0.8 0 -0.000870006 -4.06764e-05 0.000945284
0.52 0.8 0 -0.0008733 3.78207e-05 0.000948121
0.56 0.8 0 -0.000871943 0.000108193 0.000946383
0.6 0.8 0 -0.000870063 0.000185281 0.000943395
0.64 0.8 0 -0.000872128 0.000238022 0.000944036
0.68 0.8 0 -0.000880674 0.000290928 0.000951989
0.72 0.8 0 -0.000902406 0.000334233 0.000972447
0.76 0.8 0 -0.000935833 0.000371006 0.00100389
0.8 0.8 0 -0.000979517 0.00039081 0.00104553
